instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
20803842,81265,JSWSTEEL17FEB185PE,,8.4,2017-02-23,185.0,0.05,3000,PE,NFO-OPT,NFO
20804098,81266,JSWSTEEL17FEB190CE,,11.15,2017-02-23,190.0,0.05,3000,CE,NFO-OPT,NFO
20804354,81267,JSWSTEEL17FEB190PE,,10.85,2017-02-23,190.0,0.05,3000,PE,NFO-OPT,NFO
20820994,81332,JSWSTEEL17FEB200PE,,16.7,2017-02-23,200.0,0.05,3000,PE,NFO-OPT,NFO
20821506,81334,JSWSTEEL17FEB205PE,,20.15,2017-02-23,205.0,0.05,3000,PE,NFO-OPT,NFO
20821762,81335,JSWSTEEL17FEB210CE,,4.35,2017-02-23,210.0,0.05,3000,CE,NFO-OPT,NFO
20822018,81336,JSWSTEEL17FEB210PE,,23.85,2017-02-23,210.0,0.05,3000,PE,NFO-OPT,NFO
20822530,81338,JSWSTEEL17FEB215PE,,27.8,2017-02-23,215.0,0.05,3000,PE,NFO-OPT,NFO
20822786,81339,JSWSTEEL17FEB220CE,,2.5,2017-02-23,220.0,0.05,3000,CE,NFO-OPT,NFO
20823042,81340,JSWSTEEL17FEB220PE,,32.0,2017-02-23,220.0,0.05,3000,PE,NFO-OPT,NFO
8975106,35059,NIFTYIT17FEB11500PE,,1178.2,2017-02-23,11500.0,0.05,50,PE,NFO-OPT,NFO
8977410,35068,NIFTY17JUN7000CE,,1613.6,2017-06-29,7000.0,0.05,75,CE,NFO-OPT,NFO
8985090,35098,NIFTY17MAR10600PE,,2053.95,2017-03-30,10600.0,0.05,75,PE,NFO-OPT,NFO
14716930,57488,GLENMARK17MAR520PE,,0.05,2017-03-30,520.0,0.05,700,PE,NFO-OPT,NFO
17721858,69226,MRF17MAR48350CE,,7182.25,2017-03-30,48350.0,0.05,15,CE,NFO-OPT,NFO
20801794,81257,JSWSTEEL17FEB165PE,,2.25,2017-02-23,165.0,0.05,3000,PE,NFO-OPT,NFO
20802050,81258,JSWSTEEL17FEB170CE,,23.45,2017-02-23,170.0,0.05,3000,CE,NFO-OPT,NFO
20802306,81259,JSWSTEEL17FEB170PE,,3.3,2017-02-23,170.0,0.05,3000,PE,NFO-OPT,NFO
17723138,69231,MRF17MAR48450PE,,1537.4,2017-03-30,48450.0,0.05,15,PE,NFO-OPT,NFO
17723394,69232,MRF17MAR48500CE,,7078.9,2017-03-30,48500.0,0.05,15,CE,NFO-OPT,NFO
19822594,77432,SYNDIBANK17MAR60CE,,6.7,2017-03-30,60.0,0.05,9000,CE,NFO-OPT,NFO
20802818,81261,JSWSTEEL17FEB175PE,,4.65,2017-02-23,175.0,0.05,3000,PE,NFO-OPT,NFO
20803074,81262,JSWSTEEL17FEB180CE,,16.0,2017-02-23,180.0,0.05,3000,CE,NFO-OPT,NFO
20803330,81263,JSWSTEEL17FEB180PE,,6.35,2017-02-23,180.0,0.05,3000,PE,NFO-OPT,NFO
14717186,57489,GLENMARK17MAR540CE,,361.9,2017-03-30,540.0,0.05,700,CE,NFO-OPT,NFO
14717442,57490,GLENMARK17MAR540PE,,0.05,2017-03-30,540.0,0.05,700,PE,NFO-OPT,NFO
17723650,69233,MRF17MAR48500PE,,1552.35,2017-03-30,48500.0,0.05,15,PE,NFO-OPT,NFO
19857154,77567,SYNDIBANK17MAR92.5PE,,26.7,2017-03-30,92.5,0.05,9000,PE,NFO-OPT,NFO
19857922,77570,TATACHEM17MAR320CE,,202.0,2017-03-30,320.0,0.05,1500,CE,NFO-OPT,NFO
19858178,77571,TATACHEM17MAR320PE,,0.05,2017-03-30,320.0,0.05,1500,PE,NFO-OPT,NFO
19859458,77576,TATACHEM17MAR380CE,,142.9,2017-03-30,380.0,0.05,1500,CE,NFO-OPT,NFO
19859714,77577,TATACHEM17MAR380PE,,0.05,2017-03-30,380.0,0.05,1500,PE,NFO-OPT,NFO
19859970,77578,TATACHEM17MAR400CE,,123.3,2017-03-30,400.0,0.05,1500,CE,NFO-OPT,NFO
19860226,77579,TATACHEM17MAR400PE,,0.2,2017-03-30,400.0,0.05,1500,PE,NFO-OPT,NFO
19860482,77580,TATACHEM17MAR420CE,,104.0,2017-03-30,420.0,0.05,1500,CE,NFO-OPT,NFO
19860738,77581,TATACHEM17MAR420PE,,0.65,2017-03-30,420.0,0.05,1500,PE,NFO-OPT,NFO
19862786,77589,TATACHEM17MAR460PE,,3.75,2017-03-30,460.0,0.05,1500,PE,NFO-OPT,NFO
19863042,77590,TATACHEM17MAR480CE,,51.75,2017-03-30,480.0,0.05,1500,CE,NFO-OPT,NFO
19863298,77591,TATACHEM17MAR480PE,,7.55,2017-03-30,480.0,0.05,1500,PE,NFO-OPT,NFO
19863554,77592,TATACHEM17MAR500CE,,37.9,2017-03-30,500.0,0.05,1500,CE,NFO-OPT,NFO
19863810,77593,TATACHEM17MAR500PE,,13.45,2017-03-30,500.0,0.05,1500,PE,NFO-OPT,NFO
19864066,77594,TATACHEM17MAR520CE,,26.6,2017-03-30,520.0,0.05,1500,CE,NFO-OPT,NFO
19864578,77596,TATACHEM17MAR540CE,,17.85,2017-03-30,540.0,0.05,1500,CE,NFO-OPT,NFO
9040642,35315,BOSCHLTD17JAN21150CE,,590.25,2017-01-25,21150.0,0.05,25,CE,NFO-OPT,NFO
9040898,35316,BOSCHLTD17JAN21150PE,,425.6,2017-01-25,21150.0,0.05,25,PE,NFO-OPT,NFO
9042178,35321,BRITANNIA17JAN4250CE,,0.05,2017-01-25,4250.0,0.05,200,CE,NFO-OPT,NFO
9068290,35423,INFY17FEB1360CE,,0.05,2017-02-23,1360.0,0.05,500,CE,NFO-OPT,NFO
9069314,35427,ITC17FEB330CE,,0.05,2017-02-23,330.0,0.05,2400,CE,NFO-OPT,NFO
14746882,57605,GLENMARK17MAR1180CE,,0.35,2017-03-30,1180.0,0.05,700,CE,NFO-OPT,NFO
14747650,57608,GLENMARK17MAR1180PE,,270.1,2017-03-30,1180.0,0.05,700,PE,NFO-OPT,NFO
14747906,57609,GLENMARK17MAR1200CE,,0.2,2017-03-30,1200.0,0.05,700,CE,NFO-OPT,NFO
14748162,57610,GLENMARK17MAR1200PE,,289.7,2017-03-30,1200.0,0.05,700,PE,NFO-OPT,NFO
14748418,57611,GLENMARK17MAR1220CE,,0.15,2017-03-30,1220.0,0.05,700,CE,NFO-OPT,NFO
17725442,69240,MRF17MAR48700CE,,6942.5,2017-03-30,48700.0,0.05,15,CE,NFO-OPT,NFO
17726978,69246,MRF17MAR48850CE,,6839.15,2017-03-30,48850.0,0.05,15,CE,NFO-OPT,NFO
17727234,69247,CROMPGREAV17FEB102.5CE,,0.05,2017-02-23,102.5,0.05,12000,CE,NFO-OPT,NFO
17727746,69249,MRF17MAR48850PE,,1657.8,2017-03-30,48850.0,0.05,15,PE,NFO-OPT,NFO
17728002,69250,MRF17MAR48900CE,,6805.65,2017-03-30,48900.0,0.05,15,CE,NFO-OPT,NFO
19838978,77496,SYNDIBANK17MAR75CE,,0.75,2017-03-30,75.0,0.05,9000,CE,NFO-OPT,NFO
19843586,77514,SYNDIBANK17MAR75PE,,10.2,2017-03-30,75.0,0.05,9000,PE,NFO-OPT,NFO
19843842,77515,SYNDIBANK17MAR77.5CE,,0.5,2017-03-30,77.5,0.05,9000,CE,NFO-OPT,NFO
19844098,77516,SYNDIBANK17MAR77.5PE,,12.35,2017-03-30,77.5,0.05,9000,PE,NFO-OPT,NFO
19844354,77517,SYNDIBANK17MAR80CE,,0.3,2017-03-30,80.0,0.05,9000,CE,NFO-OPT,NFO
19854850,77558,SYNDIBANK17MAR87.5CE,,0.05,2017-03-30,87.5,0.05,9000,CE,NFO-OPT,NFO
9044226,35329,GLENMARK17FEB1260CE,,0.05,2017-02-23,1260.0,0.05,700,CE,NFO-OPT,NFO
19856130,77563,SYNDIBANK17MAR87.5PE,,21.8,2017-03-30,87.5,0.05,9000,PE,NFO-OPT,NFO
19856386,77564,SYNDIBANK17MAR90CE,,0.05,2017-03-30,90.0,0.05,9000,CE,NFO-OPT,NFO
19856642,77565,SYNDIBANK17MAR90PE,,24.25,2017-03-30,90.0,0.05,9000,PE,NFO-OPT,NFO
19856898,77566,SYNDIBANK17MAR92.5CE,,0.05,2017-03-30,92.5,0.05,9000,CE,NFO-OPT,NFO
17729282,69255,MRF17MAR49000PE,,1705.5,2017-03-30,49000.0,0.05,15,PE,NFO-OPT,NFO
17729538,69256,MRF17MAR49050CE,,6705.7,2017-03-30,49050.0,0.05,15,CE,NFO-OPT,NFO
17729794,69257,MRF17MAR49050PE,,1721.6,2017-03-30,49050.0,0.05,15,PE,NFO-OPT,NFO
17730050,69258,MRF17MAR49100CE,,6672.6,2017-03-30,49100.0,0.05,15,CE,NFO-OPT,NFO
19868674,77612,TATACHEM17MAR700CE,,0.2,2017-03-30,700.0,0.05,1500,CE,NFO-OPT,NFO
19868930,77613,TATACHEM17MAR700PE,,172.95,2017-03-30,700.0,0.05,1500,PE,NFO-OPT,NFO
19869186,77614,TATACOMM17JAN340CE,,332.75,2017-01-25,340.0,0.05,1400,CE,NFO-OPT,NFO
9196290,35923,S&P50017SEP2240CE,,145.25,2017-09-15,2240.0,0.05,250,CE,NFO-OPT,NFO
9196546,35924,S&P50017SEP2240PE,,17.0,2017-09-15,2240.0,0.05,250,PE,NFO-OPT,NFO
9196802,35925,BOSCHLTD17FEB20000PE,,366.05,2017-02-23,20000.0,0.05,25,PE,NFO-OPT,NFO
9197058,35926,BOSCHLTD17FEB20050CE,,1748.6,2017-02-23,20050.0,0.05,25,CE,NFO-OPT,NFO
9197570,35928,BOSCHLTD17FEB20050PE,,379.35,2017-02-23,20050.0,0.05,25,PE,NFO-OPT,NFO
9199618,35936,BOSCHLTD17FEB20200CE,,1644.85,2017-02-23,20200.0,0.05,25,CE,NFO-OPT,NFO
9199874,35937,BOSCHLTD17FEB20200PE,,424.5,2017-02-23,20200.0,0.05,25,PE,NFO-OPT,NFO
9201666,35944,NHPC17JAN52.5PE,,23.2,2017-01-25,52.5,0.05,27000,PE,NFO-OPT,NFO
14782978,57746,EXIDEIND17JAN185CE,,3.0,2017-01-25,185.0,0.05,4000,CE,NFO-OPT,NFO
14783490,57748,NIFTYIT17FEB11100PE,,825.15,2017-02-23,11100.0,0.05,50,PE,NFO-OPT,NFO
14784002,57750,EXIDEIND17JAN190CE,,1.5,2017-01-25,190.0,0.05,4000,CE,NFO-OPT,NFO
14784258,57751,EXIDEIND17JAN190PE,,8.6,2017-01-25,190.0,0.05,4000,PE,NFO-OPT,NFO
14784514,57752,EXIDEIND17JAN195CE,,0.7,2017-01-25,195.0,0.05,4000,CE,NFO-OPT,NFO
14784770,57753,NIFTYIT17FEB11200PE,,909.9,2017-02-23,11200.0,0.05,50,PE,NFO-OPT,NFO
17731842,69265,MRF17MAR49150PE,,1754.1,2017-03-30,49150.0,0.05,15,PE,NFO-OPT,NFO
17732098,69266,MRF17MAR49200CE,,6606.65,2017-03-30,49200.0,0.05,15,CE,NFO-OPT,NFO
17732354,69267,MRF17MAR49200PE,,1770.5,2017-03-30,49200.0,0.05,15,PE,NFO-OPT,NFO
17734658,69276,MRF17MAR49450CE,,6443.6,2017-03-30,49450.0,0.05,15,CE,NFO-OPT,NFO
17734914,69277,MRF17MAR49450PE,,1854.0,2017-03-30,49450.0,0.05,15,PE,NFO-OPT,NFO
19865090,77598,TATACHEM17MAR560CE,,11.45,2017-03-30,560.0,0.05,1500,CE,NFO-OPT,NFO
19865346,77599,TATACHEM17MAR560PE,,46.15,2017-03-30,560.0,0.05,1500,PE,NFO-OPT,NFO
19865602,77600,TATACHEM17MAR580CE,,7.05,2017-03-30,580.0,0.05,1500,CE,NFO-OPT,NFO
19866882,77605,TATACHEM17MAR620PE,,96.25,2017-03-30,620.0,0.05,1500,PE,NFO-OPT,NFO
19867138,77606,TATACHEM17MAR640CE,,1.3,2017-03-30,640.0,0.05,1500,CE,NFO-OPT,NFO
19867394,77607,TATACHEM17MAR640PE,,114.9,2017-03-30,640.0,0.05,1500,PE,NFO-OPT,NFO
19867650,77608,TATACHEM17MAR660CE,,0.7,2017-03-30,660.0,0.05,1500,CE,NFO-OPT,NFO
19867906,77609,TATACHEM17MAR660PE,,134.0,2017-03-30,660.0,0.05,1500,PE,NFO-OPT,NFO
19869954,77617,TATACOMM17JAN360PE,,0.05,2017-01-25,360.0,0.05,1400,PE,NFO-OPT,NFO
19870210,77618,TATACOMM17JAN380CE,,292.8,2017-01-25,380.0,0.05,1400,CE,NFO-OPT,NFO
19870978,77621,TATACOMM17JAN380PE,,0.05,2017-01-25,380.0,0.05,1400,PE,NFO-OPT,NFO
19871234,77622,TATACOMM17JAN880CE,,0.05,2017-01-25,880.0,0.05,1400,CE,NFO-OPT,NFO
19871490,77623,TATACOMM17JAN880PE,,206.45,2017-01-25,880.0,0.05,1400,PE,NFO-OPT,NFO
19864834,77597,TATACHEM17MAR540PE,,32.85,2017-03-30,540.0,0.05,1500,PE,NFO-OPT,NFO
19904514,77752,IRB17FEB230PE,,19.65,2017-02-23,230.0,0.05,2500,PE,NFO-OPT,NFO
19905282,77755,IRB17FEB240CE,,2.8,2017-02-23,240.0,0.05,2500,CE,NFO-OPT,NFO
19906562,77760,IRB17FEB250PE,,36.05,2017-02-23,250.0,0.05,2500,PE,NFO-OPT,NFO
19907586,77764,IRB17FEB260PE,,45.2,2017-02-23,260.0,0.05,2500,PE,NFO-OPT,NFO
19909378,77771,IRB17FEB280CE,,0.2,2017-02-23,280.0,0.05,2500,CE,NFO-OPT,NFO
19909634,77772,IRB17FEB280PE,,64.5,2017-02-23,280.0,0.05,2500,PE,NFO-OPT,NFO
9246210,36118,TECHM17MAR690CE,,0.3,2017-03-30,690.0,0.05,1100,CE,NFO-OPT,NFO
9282562,36260,CONCOR17MAR1540PE,,316.95,2017-03-30,1540.0,0.05,500,PE,NFO-OPT,NFO
9287170,36278,DIVISLAB17MAR1200CE,,25.95,2017-03-30,1200.0,0.05,600,CE,NFO-OPT,NFO
9287426,36279,DIVISLAB17MAR1200PE,,463.25,2017-03-30,1200.0,0.05,600,PE,NFO-OPT,NFO
9288194,36282,DLF17MAR165CE,,2.5,2017-03-30,165.0,0.05,5000,CE,NFO-OPT,NFO
9288450,36283,DLF17MAR165PE,,41.15,2017-03-30,165.0,0.05,5000,PE,NFO-OPT,NFO
9289730,36288,DLF17MAR170CE,,2.0,2017-03-30,170.0,0.05,5000,CE,NFO-OPT,NFO
19871746,77624,TATACOMM17JAN900CE,,0.05,2017-01-25,900.0,0.05,1400,CE,NFO-OPT,NFO
19872002,77625,TATACOMM17JAN900PE,,226.45,2017-01-25,900.0,0.05,1400,PE,NFO-OPT,NFO
19872258,77626,TATACOMM17FEB340CE,,334.55,2017-02-23,340.0,0.05,1400,CE,NFO-OPT,NFO
19876610,77643,MARUTI17JAN5100PE,,4.15,2017-01-25,5100.0,0.05,150,PE,NFO-OPT,NFO
19877634,77647,MARUTI17JAN5200PE,,6.1,2017-01-25,5200.0,0.05,150,PE,NFO-OPT,NFO
19886850,77683,IOC17FEB385CE,,7.0,2017-02-23,385.0,0.05,3000,CE,NFO-OPT,NFO
19888386,77689,IOC17FEB390CE,,5.9,2017-02-23,390.0,0.05,3000,CE,NFO-OPT,NFO
19909890,77773,IRB17FEB285CE,,0.15,2017-02-23,285.0,0.05,2500,CE,NFO-OPT,NFO
19910146,77774,IRB17FEB285PE,,69.4,2017-02-23,285.0,0.05,2500,PE,NFO-OPT,NFO
19910402,77775,ITC17FEB125CE,,125.6,2017-02-23,125.0,0.05,2400,CE,NFO-OPT,NFO
19910914,77777,TATACOMM17FEB340PE,,0.05,2017-02-23,340.0,0.05,1400,PE,NFO-OPT,NFO
19911170,77778,TATACOMM17FEB360CE,,314.7,2017-02-23,360.0,0.05,1400,CE,NFO-OPT,NFO
19911426,77779,TATACOMM17FEB360PE,,0.05,2017-02-23,360.0,0.05,1400,PE,NFO-OPT,NFO
19911682,77780,TATACOMM17FEB380CE,,294.85,2017-02-23,380.0,0.05,1400,CE,NFO-OPT,NFO
17735170,69278,MRF17MAR49500CE,,6411.25,2017-03-30,49500.0,0.05,15,CE,NFO-OPT,NFO
19893506,77709,IRB17FEB125CE,,89.55,2017-02-23,125.0,0.05,2500,CE,NFO-OPT,NFO
19893762,77710,IRB17FEB125PE,,0.05,2017-02-23,125.0,0.05,2500,PE,NFO-OPT,NFO
19898370,77728,IRB17FEB170PE,,0.25,2017-02-23,170.0,0.05,2500,PE,NFO-OPT,NFO
19900162,77735,IRB17FEB190CE,,27.0,2017-02-23,190.0,0.05,2500,CE,NFO-OPT,NFO
19901186,77739,IRB17FEB200CE,,19.3,2017-02-23,200.0,0.05,2500,CE,NFO-OPT,NFO
19901442,77740,IRB17FEB200PE,,4.25,2017-02-23,200.0,0.05,2500,PE,NFO-OPT,NFO
19904258,77751,IRB17FEB230CE,,4.95,2017-02-23,230.0,0.05,2500,CE,NFO-OPT,NFO
19911938,77781,TATACOMM17FEB380PE,,0.05,2017-02-23,380.0,0.05,1400,PE,NFO-OPT,NFO
17735426,69279,MRF17MAR49500PE,,1871.0,2017-03-30,49500.0,0.05,15,PE,NFO-OPT,NFO
17735682,69280,CROMPGREAV17FEB110CE,,0.05,2017-02-23,110.0,0.05,12000,CE,NFO-OPT,NFO
17735938,69281,CROMPGREAV17FEB110PE,,44.85,2017-02-23,110.0,0.05,12000,PE,NFO-OPT,NFO
17736194,69282,MRF17MAR49550CE,,6379.05,2017-03-30,49550.0,0.05,15,CE,NFO-OPT,NFO
17736450,69283,MRF17MAR49550PE,,1888.1,2017-03-30,49550.0,0.05,15,PE,NFO-OPT,NFO
17736706,69284,MRF17MAR49600CE,,6346.95,2017-03-30,49600.0,0.05,15,CE,NFO-OPT,NFO
14925058,58301,ACC17FEB1620CE,,0.35,2017-02-23,1620.0,0.05,400,CE,NFO-OPT,NFO
9327618,36436,NIFTYINFRA17FEB3400PE,,505.1,2017-02-23,3400.0,0.05,225,PE,NFO-OPT,NFO
9328386,36439,ADANIPORTS17FEB400CE,,0.1,2017-02-23,400.0,0.05,2500,CE,NFO-OPT,NFO
9328642,36440,COALINDIA17JAN430PE,,114.1,2017-01-25,430.0,0.05,1700,PE,NFO-OPT,NFO
9338114,36477,EICHERMOT17MAR23400PE,,1660.5,2017-03-30,23400.0,0.05,25,PE,NFO-OPT,NFO
9339138,36481,EICHERMOT17MAR23500PE,,1716.5,2017-03-30,23500.0,0.05,25,PE,NFO-OPT,NFO
9339650,36483,EXIDEIND17MAR255PE,,69.5,2017-03-30,255.0,0.05,4000,PE,NFO-OPT,NFO
9339906,36484,FEDERALBNK17MAR35CE,,38.05,2017-03-30,35.0,0.05,11000,CE,NFO-OPT,NFO
9341442,36490,GRASIM17FEB1240CE,,0.05,2017-02-23,1240.0,0.05,750,CE,NFO-OPT,NFO
14905346,58224,GLENMARK17JAN1120PE,,223.2,2017-01-25,1120.0,0.05,700,PE,NFO-OPT,NFO
14908674,58237,ACC17FEB1480CE,,5.7,2017-02-23,1480.0,0.05,400,CE,NFO-OPT,NFO
14917122,58270,GMRINFRA17JAN7.5PE,,0.05,2017-01-25,7.5,0.05,45000,PE,NFO-OPT,NFO
14927874,58312,ACC17FEB1700PE,,357.9,2017-02-23,1700.0,0.05,400,PE,NFO-OPT,NFO
14928130,58313,ACC17FEB1720CE,,0.05,2017-02-23,1720.0,0.05,400,CE,NFO-OPT,NFO
14928642,58315,ADANIENT17FEB32.5CE,,46.25,2017-02-23,32.5,0.05,8000,CE,NFO-OPT,NFO
14929666,58319,GMRINFRA17JAN35CE,,0.05,2017-01-25,35.0,0.05,45000,CE,NFO-OPT,NFO
14931970,58328,ADANIENT17FEB45CE,,33.85,2017-02-23,45.0,0.05,8000,CE,NFO-OPT,NFO
9339394,36482,EXIDEIND17MAR255CE,,0.05,2017-03-30,255.0,0.05,4000,CE,NFO-OPT,NFO
14889474,58162,GLENMARK17JAN780CE,,116.15,2017-01-25,780.0,0.05,700,CE,NFO-OPT,NFO
14891266,58169,GLENMARK17JAN800PE,,0.1,2017-01-25,800.0,0.05,700,PE,NFO-OPT,NFO
14892290,58173,ACC17FEB1300PE,,25.05,2017-02-23,1300.0,0.05,400,PE,NFO-OPT,NFO
14899714,58202,GLENMARK17JAN900PE,,21.9,2017-01-25,900.0,0.05,700,PE,NFO-OPT,NFO
14899970,58203,GLENMARK17JAN920CE,,9.45,2017-01-25,920.0,0.05,700,CE,NFO-OPT,NFO
14902018,58211,GLENMARK17JAN1000CE,,0.1,2017-01-25,1000.0,0.05,700,CE,NFO-OPT,NFO
14904066,58219,GLENMARK17JAN1080CE,,0.05,2017-01-25,1080.0,0.05,700,CE,NFO-OPT,NFO
19912194,77782,TATACOMM17FEB880CE,,0.95,2017-02-23,880.0,0.05,1400,CE,NFO-OPT,NFO
17754370,69353,CUMMINSIND17FEB520CE,,336.4,2017-02-23,520.0,0.05,600,CE,NFO-OPT,NFO
17757954,69367,CUMMINSIND17FEB660CE,,197.55,2017-02-23,660.0,0.05,600,CE,NFO-OPT,NFO
17760770,69378,CUMMINSIND17FEB760PE,,4.9,2017-02-23,760.0,0.05,600,PE,NFO-OPT,NFO
17777922,69445,NHPC17MAR2.5CE,,26.8,2017-03-30,2.5,0.05,27000,CE,NFO-OPT,NFO
17783810,69468,CUMMINSIND17FEB1000PE,,143.1,2017-02-23,1000.0,0.05,600,PE,NFO-OPT,NFO
17893890,69898,DABUR17FEB210CE,,73.25,2017-02-23,210.0,0.05,2500,CE,NFO-OPT,NFO
19913730,77788,TATACOMM17MAR360CE,,317.0,2017-03-30,360.0,0.05,1400,CE,NFO-OPT,NFO
19913986,77789,TATACOMM17MAR360PE,,0.05,2017-03-30,360.0,0.05,1400,PE,NFO-OPT,NFO
19914242,77790,TATACOMM17MAR380CE,,297.25,2017-03-30,380.0,0.05,1400,CE,NFO-OPT,NFO
19915522,77795,TATACOMM17MAR420PE,,0.15,2017-03-30,420.0,0.05,1400,PE,NFO-OPT,NFO
14953474,58412,ADANIPORTS17FEB140PE,,0.05,2017-02-23,140.0,0.05,2500,PE,NFO-OPT,NFO
14955010,58418,ADANIPORTS17FEB170PE,,0.05,2017-02-23,170.0,0.05,2500,PE,NFO-OPT,NFO
14956034,58422,GODREJCP17JAN1600PE,,46.0,2017-01-25,1600.0,0.05,400,PE,NFO-OPT,NFO
20427778,79796,MCDOWELL-N17JAN2650PE,,726.75,2017-01-25,2650.0,0.05,250,PE,NFO-OPT,NFO
20428034,79797,MCDOWELL-N17JAN2700CE,,0.05,2017-01-25,2700.0,0.05,250,CE,NFO-OPT,NFO
14956546,58424,GODREJCP17JAN1650PE,,84.15,2017-01-25,1650.0,0.05,400,PE,NFO-OPT,NFO
14958850,58433,ADANIPORTS17FEB200CE,,95.55,2017-02-23,200.0,0.05,2500,CE,NFO-OPT,NFO
14961154,58442,ADANIPORTS17FEB240PE,,0.65,2017-02-23,240.0,0.05,2500,PE,NFO-OPT,NFO
14962178,58446,GODREJCP17JAN1850PE,,279.0,2017-01-25,1850.0,0.05,400,PE,NFO-OPT,NFO
17749250,69333,NCC17FEB35CE,,49.05,2017-02-23,35.0,0.05,8000,CE,NFO-OPT,NFO
19914498,77791,TATACOMM17MAR380PE,,0.05,2017-03-30,380.0,0.05,1400,PE,NFO-OPT,NFO
19914754,77792,TATACOMM17MAR400CE,,277.45,2017-03-30,400.0,0.05,1400,CE,NFO-OPT,NFO
19915010,77793,TATACOMM17MAR400PE,,0.05,2017-03-30,400.0,0.05,1400,PE,NFO-OPT,NFO
19915266,77794,TATACOMM17MAR420CE,,257.75,2017-03-30,420.0,0.05,1400,CE,NFO-OPT,NFO
9408258,36751,NIFTY18JUN8800PE,,378.7,2018-06-28,8800.0,0.05,75,PE,NFO-OPT,NFO
18074882,70605,DIVISLAB17FEB1260PE,,509.9,2017-02-23,1260.0,0.05,600,PE,NFO-OPT,NFO
18254338,71306,GMRINFRA17FEB32.5PE,,19.75,2017-02-23,32.5,0.05,45000,PE,NFO-OPT,NFO
20697858,80851,JSWENERGY17FEB22.5PE,,0.05,2017-02-23,22.5,0.05,8000,PE,NFO-OPT,NFO
20919810,81718,JUSTDIAL17FEB360PE,,26.1,2017-02-23,360.0,0.05,1200,PE,NFO-OPT,NFO
21479938,83906,MRF17JAN46400PE,,34.25,2017-01-25,46400.0,0.05,15,PE,NFO-OPT,NFO
23851778,93171,NIITTECH17FEB380CE,,49.9,2017-02-23,380.0,0.05,1500,CE,NFO-OPT,NFO
23862274,93212,NIITTECH17FEB580PE,,150.3,2017-02-23,580.0,0.05,1500,PE,NFO-OPT,NFO
23865090,93223,NMDC17FEB87.5CE,,57.1,2017-02-23,87.5,0.05,6000,CE,NFO-OPT,NFO
23866114,93227,NMDC17FEB92.5CE,,52.15,2017-02-23,92.5,0.05,6000,CE,NFO-OPT,NFO
23870978,93246,NMDC17FEB115PE,,0.4,2017-02-23,115.0,0.05,6000,PE,NFO-OPT,NFO
23871234,93247,NMDC17FEB117.5CE,,27.85,2017-02-23,117.5,0.05,6000,CE,NFO-OPT,NFO
23890434,93322,NTPC17FEB150PE,,0.8,2017-02-23,150.0,0.05,4000,PE,NFO-OPT,NFO
23890946,93324,NTPC17FEB152.5PE,,1.1,2017-02-23,152.5,0.05,4000,PE,NFO-OPT,NFO
24421378,95396,TATAELXSI17FEB1550PE,,162.55,2017-02-23,1550.0,0.05,400,PE,NFO-OPT,NFO
24423170,95403,TATAELXSI17FEB1750CE,,3.35,2017-02-23,1750.0,0.05,400,CE,NFO-OPT,NFO
24423938,95406,TATAELXSI17FEB1800PE,,388.8,2017-02-23,1800.0,0.05,400,PE,NFO-OPT,NFO
9410818,36761,JETAIRWAYS17JAN720PE,,327.9,2017-01-25,720.0,0.05,1000,PE,NFO-OPT,NFO
23892738,93331,NTPC17FEB162.5CE,,13.0,2017-02-23,162.5,0.05,4000,CE,NFO-OPT,NFO
23899138,93356,NTPC17FEB192.5PE,,21.6,2017-02-23,192.5,0.05,4000,PE,NFO-OPT,NFO
9411074,36762,JINDALSTEL17JAN130CE,,0.05,2017-01-25,130.0,0.05,9000,CE,NFO-OPT,NFO
9415682,36780,RELINFRA17MAR680CE,,2.85,2017-03-30,680.0,0.05,1300,CE,NFO-OPT,NFO
9426434,36822,SRTRANSFIN17FEB1400PE,,434.9,2017-02-23,1400.0,0.05,600,PE,NFO-OPT,NFO
15030786,58714,HAVELLS17MAR470PE,,96.3,2017-03-30,470.0,0.05,2000,PE,NFO-OPT,NFO
15031042,58715,HCLTECH17JAN1180CE,,0.05,2017-01-25,1180.0,0.05,700,CE,NFO-OPT,NFO
15033346,58724,HCLTECH17MAR460PE,,0.05,2017-03-30,460.0,0.05,700,PE,NFO-OPT,NFO
15037186,58739,ADANIPOWER17FEB25PE,,0.05,2017-02-23,25.0,0.05,20000,PE,NFO-OPT,NFO
15039746,58749,ADANIPOWER17FEB35PE,,1.85,2017-02-23,35.0,0.05,20000,PE,NFO-OPT,NFO
15040258,58751,HCLTECH17MAR560CE,,297.8,2017-03-30,560.0,0.05,700,CE,NFO-OPT,NFO
15040514,58752,HCLTECH17MAR560PE,,0.05,2017-03-30,560.0,0.05,700,PE,NFO-OPT,NFO
15041794,58757,ADANIPOWER17FEB37.5CE,,2.1,2017-02-23,37.5,0.05,20000,CE,NFO-OPT,NFO
24418818,95386,TATAELXSI17FEB1300PE,,26.05,2017-02-23,1300.0,0.05,400,PE,NFO-OPT,NFO
9403906,36734,PAGEIND17MAR14900CE,,799.8,2017-03-30,14900.0,0.05,50,CE,NFO-OPT,NFO
